data,cotacao,log_retorno,conjunto
2014-01-29,2.4397,0.009554868623365,treino
2014-01-30,2.4224,-0.0071162966653741,treino
2014-01-31,2.4263,0.0016086789618043,treino
2014-02-03,2.409,-0.0071557395900627,treino
2014-02-04,2.4177,0.0036049513837039,treino
2014-02-05,2.4106,-0.002940995844332,treino
2014-02-06,2.4041,-0.0027000660265198,treino
2014-02-07,2.3817,-0.009361094728546,treino
2014-02-10,2.3936,0.0049839903809808,treino
2014-02-11,2.4076,0.0058318918934575,treino
2014-02-12,2.4086,0.0004152651527636,treino
2014-02-13,2.4238,0.0062908907080075,treino
2014-02-14,2.3924,-0.013039510363985,treino
2014-02-17,2.387,-0.0022596988315718,treino
2014-02-18,2.3983,0.0047228056772895,treino
2014-02-19,2.3986,0.000125080781501,treino
2014-02-20,2.3799,-0.0078267638215536,treino
2014-02-21,2.3625,-0.0073380896081692,treino
2014-02-24,2.3391,-0.0099541403842337,treino
2014-02-25,2.3367,-0.0010265623896514,treino
2014-02-26,2.3454,0.0037162854329516,treino
2014-02-27,2.3436,-0.0007677543563306,treino
2014-02-28,2.3334,-0.0043617772808768,treino
2014-03-05,2.324,-0.0040365924179549,treino
2014-03-06,2.3094,-0.0063020884540462,treino
2014-03-07,2.3382,0.012393652054963,treino
2014-03-10,2.341,0.0011967859181922,treino
2014-03-11,2.3461,0.0021761865600091,treino
2014-03-12,2.3649,0.0079813626830522,treino
2014-03-13,2.3486,-0.0069163318029915,treino
2014-03-14,2.3638,0.0064510876471595,treino
2014-03-17,2.3518,-0.0050895011888248,treino
2014-03-18,2.3522,0.0001700680276207,treino
2014-03-19,2.3338,-0.007853220044929,treino
2014-03-20,2.342,0.0035074247856556,treino
2014-03-21,2.3245,-0.0075003030270233,treino
2014-03-24,2.3248,0.0001290516853791,treino
2014-03-25,2.3124,-0.0053480676076975,treino
2014-03-26,2.3119,-0.0002162489466289,treino
2014-03-27,2.283,-0.0125793297318964,treino
2014-03-28,2.2603,-0.0099928197102526,treino
2014-03-31,2.263,0.0011938188139944,treino
2014-04-01,2.262,-0.0004419889574716,treino
2014-04-02,2.2711,0.0040149179254819,treino
2014-04-03,2.2811,0.0043934871427452,treino
2014-04-04,2.242,-0.0172894581121876,treino
2014-04-07,2.2326,-0.0042014990514733,treino
2014-04-08,2.1974,-0.0158919823138512,treino
2014-04-09,2.2111,0.0062152859713296,treino
2014-04-10,2.1987,-0.005623852638196,treino
2014-04-11,2.2059,0.003269312270372,treino
2014-04-14,2.2096,0.0016759147847413,treino
2014-04-15,2.2257,0.007259969208562,treino
2014-04-16,2.2342,0.0038117492731581,treino
2014-04-17,2.2482,0.0062466738909487,treino
2014-04-22,2.2449,-0.0014689192732743,treino
2014-04-23,2.2426,-0.0010250697276421,treino
2014-04-24,2.2229,-0.0088232573299162,treino
2014-04-25,2.2325,0.00430938405379,treino
2014-04-28,2.237,0.0020136487394756,treino
2014-04-29,2.2199,-0.007673532683408,treino
2014-04-30,2.236,0.0072264054682682,treino
2014-05-02,2.2221,-0.0062358605876365,treino
2014-05-05,2.2286,0.0029208909256003,treino
2014-05-06,2.2322,0.001614060608661,treino
2014-05-07,2.2282,-0.0017935615963984,treino
2014-05-08,2.2107,-0.0078848771841528,treino
2014-05-09,2.2192,0.0038375631195036,treino
2014-05-12,2.2164,-0.0012625125673724,treino
2014-05-13,2.2101,-0.0028464946363169,treino
2014-05-14,2.2129,0.0012661091449426,treino
2014-05-15,2.2166,0.0016706178397324,treino
2014-05-16,2.211,-0.0025295884841065,treino
2014-05-19,2.2111,4.522738066414789e-05,treino
2014-05-20,2.2156,0.0020331179208383,treino
2014-05-21,2.2111,-0.0020331179208383,treino
2014-05-22,2.2131,0.0009041183202558,treino
2014-05-23,2.2187,0.0025271912001705,treino
2014-05-26,2.2209,0.0009910803586256,treino
2014-05-27,2.2354,0.0065076638343487,treino
2014-05-28,2.2405,0.0022788722746865,treino
2014-05-29,2.2251,-0.0068971968155756,treino
2014-05-30,2.239,0.0062274791881328,treino
2014-06-02,2.264,0.0111038227243186,treino
2014-06-03,2.2654,0.0006181834435398,treino
2014-06-04,2.2802,0.0065118146330059,treino
2014-06-05,2.2695,-0.004703615503099,treino
2014-06-06,2.2445,-0.0110767636745334,treino
2014-06-09,2.2336,-0.0048681456539333,treino
2014-06-10,2.2296,-0.0017924364003149,treino
2014-06-11,2.2307,0.0004932403749977,treino
2014-06-12,2.2306,-4.4829982299710025e-05,treino
2014-06-13,2.2347,0.0018363832899038,treino
2014-06-16,2.2313,-0.0015226156098828,treino
2014-06-17,2.2486,0.0077234250752017,treino
2014-06-18,2.2534,0.0021323864144062,treino
2014-06-20,2.238,-0.0068575768581949,treino
2014-06-23,2.2195,-0.0083006645977806,treino
2014-06-24,2.2217,0.0009907233089919,treino
2014-06-25,2.2052,-0.0074544608675533,treino
2014-06-26,2.2089,0.0016764463272522,treino
2014-06-27,2.1975,-0.0051743034834488,treino
2014-06-30,2.2025,0.0022727282510026,treino
2014-07-01,2.2054,0.0013158195142434,treino
2014-07-02,2.2134,0.0036208965061068,treino
2014-07-03,2.2281,0.0066194095126754,treino
2014-07-04,2.2149,-0.0059419486101308,treino
2014-07-07,2.2201,0.002344984163643,treino
2014-07-08,2.215,-0.0022998364176366,treino
2014-07-09,2.2139,-0.0004967373490565,treino
2014-07-10,2.2237,0.0044168090552069,treino
2014-07-11,2.2228,-0.0004048127796202,treino
2014-07-14,2.2176,-0.0023421324101819,treino
2014-07-15,2.2195,0.0008564152785057,treino
2014-07-16,2.2193,-9.011444540651949e-05,treino
2014-07-17,2.2403,0.0094179546242002,treino
2014-07-18,2.2362,-0.0018317887396157,treino
2014-07-21,2.2238,-0.0055605524441189,treino
2014-07-22,2.2129,-0.0049135717673286,treino
2014-07-23,2.2202,0.0032934093967265,treino
2014-07-24,2.2204,9.0077917459519e-05,treino
2014-07-25,2.2293,0.0040002750155268,treino
2014-07-28,2.2302,0.0004036326997283,treino
2014-07-29,2.2278,-0.0010767161201721,treino
2014-07-30,2.2447,0.0075573305464103,treino
2014-07-31,2.2674,0.0100619186259984,treino
2014-08-01,2.2607,-0.0029593007617241,treino
2014-08-04,2.2577,-0.0013279038778472,treino
2014-08-05,2.2756,0.0078971579325654,treino
2014-08-06,2.279,0.0014929963691919,treino
2014-08-07,2.2802,0.000526408153935,treino
2014-08-08,2.2986,0.008037083535039,treino
2014-08-11,2.2779,-0.0090462760473606,treino
2014-08-12,2.277,-0.0003951788235579,treino
2014-08-13,2.2692,-0.0034314406113274,treino
2014-08-14,2.2703,0.0004846348811674,treino
2014-08-15,2.269,-0.0005727755537379,treino
2014-08-18,2.2595,-0.0041956559285073,treino
2014-08-19,2.2587,-0.000354123327148,treino
2014-08-20,2.255,-0.0016394535874076,treino
2014-08-21,2.2582,0.001418062809643,treino
2014-08-22,2.2778,0.0086420290938289,treino
2014-08-25,2.2808,0.0013161937582115,treino
2014-08-26,2.2748,-0.0026341221658177,treino
2014-08-27,2.2591,-0.0069256325694678,treino
2014-08-28,2.2499,-0.0040807330968389,treino
2014-08-29,2.2396,-0.0045884922915995,treino
2014-09-01,2.2364,-0.0014298483222479,treino
2014-09-02,2.2521,0.006995684094576,treino
2014-09-03,2.2319,-0.0090098736169267,treino
2014-09-04,2.2356,0.0016564077654034,treino
2014-09-05,2.2416,0.0026802481871994,treino
2014-09-08,2.2491,0.0033402395943834,treino
2014-09-09,2.2813,0.014215319721703,treino
2014-09-10,2.2967,0.0067278541235401,treino
2014-09-11,2.288,-0.0037952365226807,treino
2014-09-12,2.3251,0.0160849753495204,treino
2014-09-15,2.3401,0.0064306146321573,treino
2014-09-16,2.3351,-0.0021389467429365,treino
2014-09-17,2.3384,0.0014122180586064,treino
2014-09-18,2.3668,0.0120718970055028,treino
2014-09-19,2.3656,-0.0005071422642713,treino
2014-09-22,2.387,0.0090056578005625,treino
2014-09-23,2.4026,0.0065141369484447,treino
2014-09-24,2.407,0.0018296744957971,treino
2014-09-25,2.4085,0.0006229882872035,treino
2014-09-26,2.431,0.0092985482458478,treino
2014-09-29,2.4522,0.0086828854821632,treino
2014-09-30,2.451,-0.000489476270174,treino
2014-10-01,2.4623,0.0045997679456371,treino
2014-10-02,2.4785,0.0065576659868789,treino
2014-10-03,2.4932,0.0059134874740669,treino
2014-10-06,2.4098,-0.0340232694455193,treino
2014-10-07,2.4038,-0.0024929379704876,treino
2014-10-08,2.4072,0.001413427797147,treino
2014-10-09,2.3914,-0.0065852778303558,treino
2014-10-10,2.4103,0.0078722525798642,treino
2014-10-13,2.3923,-0.0074959747988081,treino
2014-10-14,2.3991,0.002838420739418,treino
2014-10-15,2.4316,0.0134558098686136,treino
2014-10-16,2.477,0.018498673614792,treino
2014-10-17,2.4477,-0.0118993423864951,treino
2014-10-20,2.4554,0.0031408726438751,treino
2014-10-21,2.4797,0.0098479043531654,treino
2014-10-22,2.4781,-0.0006454475999624,treino
2014-10-23,2.5004,0.0089585815577147,treino
2014-10-24,2.4805,-0.0079905663165535,treino
2014-10-27,2.5341,0.0213783916604569,treino
2014-10-28,2.4869,-0.0188015894938167,treino
2014-10-29,2.4346,-0.0212544829322479,treino
2014-10-30,2.4119,-0.0093676533577008,treino
2014-10-31,2.4442,0.0133030523861049,treino
2014-11-03,2.4839,0.0161120345901552,treino
2014-11-04,2.5195,0.0142305635265974,treino
2014-11-05,2.5168,-0.0010722158166394,treino
2014-11-06,2.5325,0.0062187038188251,treino
2014-11-07,2.5721,0.0155157287276876,treino
2014-11-10,2.539,-0.0129523831458476,treino
2014-11-11,2.5644,0.0099542304084236,treino
2014-11-12,2.555,-0.0036723094752972,treino
2014-11-13,2.5725,0.0068259650703996,treino
2014-11-14,2.6136,0.0158503925786557,treino
2014-11-17,2.6035,-0.0038718876839065,treino
2014-11-18,2.5967,-0.0026152855181877,treino
2014-11-19,2.5849,-0.0045545856100451,treino
2014-11-20,2.545,-0.0155561724900976,treino
2014-11-21,2.5391,-0.0023209624706606,treino
2014-11-24,2.5282,-0.0043021004525053,treino
2014-11-25,2.5237,-0.0017815084186799,treino
2014-11-26,2.5103,-0.0053238107467716,treino
2014-11-27,2.5065,-0.0015149101924474,treino
2014-11-28,2.5601,0.0211589625071304,treino
2014-12-01,2.5624,0.0008979990842598,treino
2014-12-02,2.5664,0.0015598193772469,treino
2014-12-03,2.5607,-0.0022234800758068,treino
2014-12-04,2.5797,0.007392454488572,treino
2014-12-05,2.5888,0.003521334779212,treino
2014-12-08,2.5923,0.0013510646512907,treino
2014-12-09,2.6016,0.0035811278380282,treino
2014-12-10,2.5931,-0.0032725691901523,treino
2014-12-11,2.6271,0.0130265050329493,treino
2014-12-12,2.6558,0.0108653513599388,treino
2014-12-15,2.6717,0.0059690463478472,treino
2014-12-16,2.7403,0.0253524295356477,treino
2014-12-17,2.7246,-0.0057457751077616,treino
2014-12-18,2.6676,-0.0211424365738093,treino
2014-12-19,2.6486,-0.0071479932652872,treino
2014-12-22,2.6527,0.0015467907182986,treino
2014-12-23,2.6775,0.0093055341107411,treino
2014-12-24,2.6832,0.0021265887470405,treino
2014-12-26,2.6812,-0.0007456565851418,treino
2014-12-29,2.6783,-0.0010821906084613,treino
2014-12-30,2.6562,-0.0082857349091908,treino
2014-12-31,2.6562,0.0,treino
2015-01-02,2.6929,0.0137221498474122,treino
2015-01-05,2.7107,0.0065882242888412,treino
2015-01-06,2.7023,-0.0031036418780026,treino
2015-01-07,2.6807,-0.0080253077948702,treino
2015-01-08,2.6919,0.0041693095425906,treino
2015-01-09,2.6583,-0.0125604432507552,treino
2015-01-12,2.6575,-0.0003009895052633,treino
2015-01-13,2.6485,-0.0033923892315217,treino
2015-01-14,2.6222,-0.0099797819192799,treino
2015-01-15,2.6122,-0.0038208819218805,treino
2015-01-16,2.6193,0.0027143283414508,treino
2015-01-19,2.6243,0.0019070873123079,treino
2015-01-20,2.6247,0.0001524099831489,treino
2015-01-21,2.5968,-0.0106866860200016,treino
2015-01-22,2.5754,-0.0082750559206432,treino
2015-01-23,2.5856,0.0039527274870926,treino
2015-01-26,2.5966,0.0042453075993769,treino
2015-01-27,2.5809,-0.0060647216307408,treino
2015-01-28,2.5797,-0.0004650622104517,treino
2015-01-29,2.596,0.0062986857390201,treino
2015-01-30,2.6623,0.025218612001357,treino
2015-02-02,2.6894,0.0101277095644319,treino
2015-02-03,2.7059,0.0061164537431104,treino
2015-02-04,2.7148,0.0032837116967232,treino
2015-02-05,2.7386,0.0087285550685299,treino
2015-02-06,2.7641,0.009268243785039,treino
2015-02-09,2.7873,0.0083583006322041,treino
2015-02-10,2.8075,0.0072210222972217,treino
2015-02-11,2.8576,0.0176877040695817,treino
2015-02-12,2.8625,0.0017132571803151,treino
2015-02-13,2.8392,-0.0081730465302083,treino
2015-02-18,2.843,0.0013375103187129,treino
2015-02-19,2.8545,0.0040368637533141,treino
2015-02-20,2.8701,0.0054501759479173,treino
2015-02-23,2.8811,0.0038252932999931,treino
2015-02-24,2.8649,-0.0056387201265053,treino
2015-02-25,2.8646,-0.0001047211799543,treino
2015-02-26,2.8728,0.0028584395661082,treino
2015-02-27,2.8782,0.0018779348242004,treino
2015-03-02,2.8655,-0.0044222437442811,treino
2015-03-03,2.9051,0.0137249581096647,treino
2015-03-04,2.9804,0.0255897065781154,treino
2015-03-05,2.9931,0.0042521199079987,treino
2015-03-06,3.0366,0.0144288288605161,treino
2015-03-09,3.1018,0.021244119677265,treino
2015-03-10,3.1299,0.009018467016681,treino
2015-03-11,3.1162,-0.004386744358779,treino
2015-03-12,3.1171,0.0002887715997157,treino
2015-03-13,3.2264,0.0344638821761882,treino
2015-03-16,3.2257,-0.0002169836185881,treino
2015-03-17,3.2683,0.0131199910916344,treino
2015-03-18,3.2518,-0.0050612828707499,treino
2015-03-19,3.2642,0.0038060205551408,treino
2015-03-20,3.2423,-0.0067317552301859,treino
2015-03-23,3.18,-0.0194017577121869,treino
2015-03-24,3.131,-0.015528754447817,treino
2015-03-25,3.1476,0.0052878153344229,treino
2015-03-26,3.1915,0.0138507680352835,treino
2015-03-27,3.2259,0.0107209553684783,treino
2015-03-30,3.2601,0.0105458886723253,treino
2015-03-31,3.208,-0.0161101797505105,treino
2015-04-01,3.1556,-0.0164690377654705,treino
2015-04-02,3.1492,-0.0020301999106224,treino
2015-04-06,3.0926,-0.0181362912689819,treino
2015-04-07,3.1231,0.009813937222219,treino
2015-04-08,3.0834,-0.0127932140373101,treino
2015-04-09,3.0466,-0.012006669523638,treino
2015-04-10,3.0796,0.0107735037012937,treino
2015-04-13,3.1011,0.0069571688386542,treino
2015-04-14,3.088,-0.004233255097882,treino
2015-04-15,3.0681,-0.0064651546645899,treino
2015-04-16,3.0249,-0.0141804444127973,treino
2015-04-17,3.0544,0.0097051409042037,treino
2015-04-20,3.0473,-0.0023272213332161,treino
2015-04-22,3.0186,-0.009462804912939,treino
2015-04-23,3.0084,-0.0033847717730799,treino
2015-04-24,2.9745,-0.0113324183242877,treino
2015-04-27,2.9236,-0.0172602240217236,treino
2015-04-28,2.8943,-0.0100724480369007,treino
2015-04-29,2.9375,0.0148155938830785,treino
2015-04-30,2.9936,0.0189177970674108,treino
2015-05-04,3.0754,0.0269582975617672,treino
2015-05-05,3.0626,-0.0041707457004849,treino
2015-05-06,3.042,-0.0067490345618694,treino
2015-05-07,3.0421,3.2872569487585324e-05,treino
2015-05-08,2.9966,-0.0150697537796817,treino
2015-05-11,3.0175,0.0069503613626427,treino
2015-05-12,3.0389,0.0070669338426667,treino
2015-05-13,3.0103,-0.0094558662638482,treino
2015-05-14,3.0032,-0.0023613547182606,treino
2015-05-15,2.9894,-0.0046056884805303,treino
2015-05-18,3.0145,0.0083612805777459,treino
2015-05-19,3.0284,0.0046004482996913,treino
2015-05-20,3.0347,0.0020781455913021,treino
2015-05-21,3.0295,-0.0017149834354097,treino
2015-05-22,3.0653,0.0117478544776221,treino
2015-05-25,3.1212,0.0180720993799401,treino
2015-05-26,3.1351,0.0044435282423216,treino
2015-05-27,3.174,0.0123315506014265,treino
2015-05-28,3.1748,0.000252016130366,treino
2015-05-29,3.1788,0.0012591288493037,treino
2015-06-01,3.1789,3.1457917174071426e-05,treino
2015-06-02,3.1443,-0.0109439351389568,treino
2015-06-03,3.1184,-0.008271240090945,treino
2015-06-05,3.1684,0.0159066788368282,treino
2015-06-08,3.119,-0.0157142909823213,treino
2015-06-09,3.0991,-0.0064006908669698,treino
2015-06-10,3.0843,-0.0047870195240509,treino
2015-06-11,3.1514,0.0215220713111627,treino
2015-06-12,3.1107,-0.0129990172956031,treino
2015-06-15,3.1036,-0.002285053212548,treino
2015-06-16,3.1082,0.0014810524617174,treino
2015-06-17,3.0989,-0.0029965706881029,treino
2015-06-18,3.0472,-0.0168240736290143,treino
2015-06-19,3.0788,0.0103167744957681,treino
2015-06-22,3.0757,-0.0010073930496929,treino
2015-06-23,3.1042,0.0092235156066147,treino
2015-06-24,3.0852,-0.0061395481572401,treino
2015-06-25,3.1015,0.0052693803533283,treino
2015-06-26,3.1271,0.0082201920664333,treino
2015-06-29,3.139,0.0037982203623478,treino
2015-06-30,3.1026,-0.0116638082117228,treino
2015-07-01,3.1191,0.0053040290218036,treino
2015-07-02,3.1173,-0.0005772561253234,treino
2015-07-03,3.1271,0.0031388149528948,treino
2015-07-06,3.1431,0.0051035165474233,treino
2015-07-07,3.1809,0.0119546015728331,treino
2015-07-08,3.2282,0.0147605307393172,treino
2015-07-09,3.2163,-0.0036930758088757,treino
2015-07-10,3.1897,-0.0083047620609642,treino
2015-07-13,3.1594,-0.0095447323343424,treino
2015-07-14,3.123,-0.0115880578519182,treino
2015-07-15,3.1532,0.0096237319026746,treino
2015-07-16,3.1375,-0.0049915057457139,treino
2015-07-17,3.1832,0.0144606756726795,treino
2015-07-20,3.2149,0.0099092728761884,treino
2015-07-21,3.1813,-0.0105063347212488,treino
2015-07-22,3.2094,0.0087940854976009,treino
2015-07-23,3.285,0.0232826481534516,treino
2015-07-24,3.3254,0.0122233156875679,treino
2015-07-27,3.3557,0.0090704248516106,treino
2015-07-28,3.3815,0.0076590055571048,treino
2015-07-29,3.3419,-0.0117798905096075,treino
2015-07-30,3.3652,0.0069478891712715,treino
2015-07-31,3.394,0.008521770117513,treino
2015-08-03,3.4425,0.0141887848086383,treino
2015-08-04,3.4675,0.0072359215861765,treino
2015-08-05,3.4851,0.0050628649985522,treino
2015-08-06,3.5347,0.014131691912423,treino
2015-08-07,3.5181,-0.0047073589648332,treino
2015-08-10,3.4909,-0.0077614885277383,treino
2015-08-11,3.4925,0.0004582295237267,treino
2015-08-12,3.4826,-0.0028386708858345,treino
2015-08-13,3.5074,0.0070958809899097,treino
2015-08-14,3.4761,-0.0089640465640659,treino
2015-08-17,3.4746,-0.0004316112113271,treino
2015-08-18,3.4811,0.001868971316207,treino
2015-08-19,3.4849,0.0010910136023347,treino
2015-08-20,3.4751,-0.0028160938150805,treino
2015-08-21,3.4896,0.0041638608841041,treino
2015-08-24,3.5494,0.0169914586530999,treino
2015-08-25,3.5345,-0.0042067284894555,treino
2015-08-26,3.6326,0.0273767987043342,treino
2015-08-27,3.5555,-0.0214529449917706,treino
2015-08-28,3.579,0.0065877314424533,treino
2015-08-31,3.6467,0.0187392172678846,treino
2015-09-01,3.6725,0.0070499800141217,treino
2015-09-02,3.7314,0.0159108692898664,treino
2015-09-03,3.776,0.0118817499274925,treino
2015-09-04,3.7986,0.0059673295127447,treino
2015-09-08,3.8028,0.0011050597067394,treino
2015-09-09,3.787,-0.0041634885830805,treino
2015-09-10,3.8698,0.0216286772000335,treino
2015-09-11,3.8698,0.0,treino
2015-09-14,3.8653,-0.0011635274289081,treino
2015-09-15,3.8599,-0.0013980222853802,treino
2015-09-16,3.8368,-0.0060025905543448,treino
2015-09-17,3.8921,0.014310171873352,treino
2015-09-18,3.9021,0.0025660120312573,treino
2015-09-21,3.9821,0.020294448579549,treino
2015-09-22,4.0425,0.0150539941339082,treino
2015-09-23,4.1041,0.0151231615742206,treino
2015-09-24,4.1949,0.0218830276894319,treino
2015-09-25,3.9479,-0.0606857097629824,treino
2015-09-28,4.0099,0.0155825113818739,treino
2015-09-29,4.1172,0.0264070173185984,treino
2015-09-30,3.9729,-0.0356770140513762,treino
2015-10-01,3.9794,0.0016347475441194,treino
2015-10-02,4.001,0.0054132757120874,treino
2015-10-05,3.9141,-0.021958911917423,treino
2015-10-06,3.8567,-0.0147735224151994,treino
2015-10-07,3.806,-0.0132331266685179,treino
2015-10-08,3.8517,0.011935840409053,treino
2015-10-09,3.7386,-0.0298033994869164,treino
2015-10-13,3.825,0.022847257482405,treino
2015-10-14,3.8507,0.0066964826760893,treino
2015-10-15,3.8344,-0.0042419810913041,treino
2015-10-16,3.8438,0.0024484917548828,treino
2015-10-19,3.9015,0.0148996339565115,treino
2015-10-20,3.8656,-0.0092441852563747,treino
2015-10-21,3.9386,0.0187084208976548,treino
2015-10-22,3.936,-0.0006603510259519,treino
2015-10-23,3.8988,-0.009496165709089,treino
2015-10-26,3.8582,-0.0104680600092659,treino
2015-10-27,3.9114,0.0136946127047594,treino
2015-10-28,3.8797,-0.0081375351181716,treino
2015-10-29,3.9328,0.0135938093313388,treino
2015-10-30,3.8589,-0.0189694716189361,treino
2015-11-03,3.8126,-0.0120707976729033,treino
2015-11-04,3.7687,-0.0115812566907298,treino
2015-11-05,3.7893,0.0054511910588928,treino
2015-11-06,3.8059,0.0043711887591491,treino
2015-11-09,3.7928,-0.0034479616192797,treino
2015-11-10,3.7981,0.0013964090848861,treino
2015-11-11,3.7327,-0.0173691093058385,treino
2015-11-12,3.7996,0.0177639656490711,treino
2015-11-13,3.8023,0.0007103487584771,treino
2015-11-16,3.8336,0.008198162706571,treino
2015-11-17,3.8052,-0.0074357571487735,treino
2015-11-18,3.7921,-0.0034485969970894,treino
2015-11-19,3.7442,-0.0127119793610444,treino
2015-11-20,3.701,-0.0116049225880121,treino
2015-11-23,3.7231,0.0059536011849281,treino
2015-11-24,3.7081,-0.0040370385326986,treino
2015-11-25,3.7688,0.0162370323474458,treino
2015-11-26,3.7606,-0.0021781292644571,treino
2015-11-27,3.7399,-0.005519646038177,treino
2015-11-30,3.8506,0.0291701072120378,treino
2015-12-01,3.8745,0.0061876419087698,treino
2015-12-02,3.8545,-0.005175325304688,treino
2015-12-03,3.797,-0.0150300156675144,treino
2015-12-04,3.7575,-0.0104574386046729,treino
2015-12-07,3.7476,-0.0026382075500963,treino
2015-12-08,3.7921,0.0118043202581794,treino
2015-12-09,3.758,-0.009033054361802,treino
2015-12-10,3.7685,0.002790143310114,treino
2015-12-11,3.8548,0.0226420806936078,treino
2015-12-14,3.9023,0.0122469978999382,treino
2015-12-15,3.8703,-0.00823409947787,treino
2015-12-16,3.9357,0.0167567333558937,treino
2015-12-17,3.8929,-0.0109343756053061,treino
2015-12-18,3.9062,0.0034106532530027,treino
2015-12-21,3.9831,0.019495376167175,treino
2015-12-22,3.977,-0.0015326443622754,treino
2015-12-23,3.9632,-0.0034759864725955,treino
2015-12-24,3.9524,-0.0027287904142874,treino
2015-12-28,3.9186,-0.0085885421841411,treino
2015-12-29,3.8492,-0.0178691126544205,treino
2015-12-30,3.9048,0.0143412310906918,treino
2015-12-31,3.9048,0.0,treino
2016-01-04,4.0387,0.0337162924210463,treino
2016-01-05,4.0114,-0.0067825504420375,treino
2016-01-06,4.0303,0.0047005073054822,treino
2016-01-07,4.0475,0.0042585916943616,treino
2016-01-08,4.025,-0.0055744956991263,treino
2016-01-11,4.0153,-0.0024128464624399,treino
2016-01-12,4.0299,0.0036294973468531,treino
2016-01-13,3.9863,-0.0108780793745093,treino
2016-01-14,4.0223,0.0089903959446924,treino
2016-01-15,4.0402,0.0044403173731009,treino
2016-01-18,4.0364,-0.0009409900899872,treino
2016-01-19,4.0303,-0.001512390732945,treino
2016-01-20,4.0861,0.0137501550336798,treino
2016-01-21,4.1558,0.0169139789746712,treino
2016-01-22,4.1232,-0.0078753879676791,treino
2016-01-25,4.1002,-0.0055938079076258,treino
2016-01-26,4.0967,-0.0008539814351053,treino
2016-01-27,4.0448,-0.0127496660428856,treino
2016-01-28,4.0838,0.0095958219764507,treino
2016-01-29,4.0428,-0.010090406288427,treino
2016-02-01,3.9986,-0.010993221362775,treino
2016-02-02,3.9919,-0.0016769918203372,treino
2016-02-03,3.9558,-0.009084451670086,treino
2016-02-04,3.8653,-0.0231435576743888,treino
2016-02-05,3.8975,0.0082960232590112,treino
2016-02-10,3.9412,0.0111499235163878,treino
2016-02-11,3.9642,0.0058188238155756,treino
2016-02-12,3.9891,0.0062615722668748,treino
2016-02-15,3.9885,-0.0001504211795857,treino
2016-02-16,4.0213,0.0081900130694201,treino
2016-02-17,4.0318,0.0026076929257188,treino
2016-02-18,4.0091,-0.005646149138631,treino
2016-02-19,4.0492,0.0099525535169044,treino
2016-02-22,3.9618,-0.0218208632960157,treino
2016-02-23,3.9684,0.0016645233471666,treino
2016-02-24,3.99,0.0054282401081617,treino
2016-02-25,3.94,-0.0126105075919296,treino
2016-02-26,3.9578,0.0045075920228236,treino
2016-02-29,3.9796,0.0054929964004013,treino
2016-03-01,3.9913,0.0029356806390155,treino
2016-03-02,3.9116,-0.0201704949161001,treino
2016-03-03,3.8504,-0.0157694584492202,treino
2016-03-04,3.7188,-0.0347760034071968,treino
2016-03-07,3.7714,0.0140452497111194,treino
2016-03-08,3.7813,0.0026215805394003,treino
2016-03-09,3.7037,-0.0207355458668232,treino
2016-03-10,3.67,-0.0091406579167834,treino
2016-03-11,3.6271,-0.0117582311504735,treino
2016-03-14,3.6239,-0.0008826369349732,treino
2016-03-15,3.7116,0.0239122565158551,treino
2016-03-16,3.8079,0.025614805583217,treino
2016-03-17,3.6445,-0.0438586742399735,treino
2016-03-18,3.6146,-0.0082379824207294,treino
2016-03-21,3.6229,0.0022936106773376,treino
2016-03-22,3.6073,-0.0043152400231467,treino
2016-03-23,3.6531,0.0126165521253422,treino
2016-03-24,3.6948,0.0113503035373836,treino
2016-03-28,3.6408,-0.0147229880160228,treino
2016-03-29,3.6687,0.0076339381610017,treino
2016-03-30,3.6116,-0.0156864884301097,treino
2016-03-31,3.5589,-0.0146993790981568,treino
2016-04-01,3.5799,0.0058833587085525,treino
2016-04-04,3.5871,0.0020092095499242,treino
2016-04-05,3.6581,0.019599810326319,treino
2016-04-06,3.6749,0.0045820344723974,treino
2016-04-07,3.6921,0.0046694804540401,treino
2016-04-08,3.6385,-0.0146238930592594,treino
2016-04-11,3.5284,-0.0307269984025293,treino
2016-04-12,3.5406,0.0034516939065663,treino
2016-04-13,3.5429,0.0006493965076102,treino
2016-04-14,3.5126,-0.008589096811153,treino
2016-04-15,3.5276,0.0042612490263904,treino
2016-04-18,3.5904,0.0176458638742966,treino
2016-04-19,3.5538,-0.010246163377348,treino
2016-04-20,3.5503,-0.0009853465697782,treino
2016-04-22,3.5829,0.0091404214012946,treino
2016-04-25,3.5472,-0.0100139684804436,treino
2016-04-26,3.5301,-0.0048323607240541,treino
2016-04-27,3.5295,-0.000169981302466,treino
2016-04-28,3.4992,-0.0086218469130234,treino
2016-04-29,3.4508,-0.0139282827200797,treino
2016-05-02,3.4991,0.0138997043510451,treino
2016-05-03,3.555,0.0158492706838724,treino
2016-05-04,3.5397,-0.0043130854633581,treino
2016-05-05,3.5296,-0.0028574277147999,treino
2016-05-06,3.5362,0.0018681541848057,treino
2016-05-09,3.5387,0.000706723799362,treino
2016-05-10,3.4772,-0.0175320558384419,treino
2016-05-11,3.4645,-0.0036590501374731,treino
2016-05-12,3.4877,0.006674171088121,treino
2016-05-13,3.5041,0.0046912183062861,treino
2016-05-16,3.5035,-0.0001712426512547,treino
